Time,General Demand (W),EV Demand (W),Heating Demand (W),PV (W)
7/9/2021 5:45,5356,0,2284,-1.259259259
7/9/2021 6:00,5363,0,2284,-2.533333333
7/9/2021 6:15,5355,0,2284,-3.822222222
7/9/2021 6:30,5333,0,2284,-5.103703704
7/9/2021 6:45,5346,0,2284,-6.385185185
7/9/2021 7:00,5372,0,2284,-7.674074074
7/9/2021 7:15,5297,0,2284,-8.955555556
7/9/2021 7:30,5336,0,2284,-10.24444444
7/9/2021 7:45,5341,0,2284,-13.44444444
7/9/2021 8:00,5322,0,2284,-16.65185185
7/9/2021 8:15,5333,0,2284,-19.86666667
7/9/2021 8:30,5906,0,2924,-23.08148148
7/9/2021 8:45,5552,0,2284,-27.58518519
7/9/2021 9:00,5766,0,2284,-32.08888889
7/9/2021 9:15,6695,0,3646,-36.6
7/9/2021 9:30,8139,0,6344,-41.11111111
7/9/2021 9:45,10996,0,6963,-39.18518519
7/9/2021 10:00,10081,0,12535,-37.25925926
7/9/2021 10:15,9845,0,13702,-35.32592593
7/9/2021 10:30,10598,0,12952,-33.39259259
7/9/2021 10:45,9595,0,10279,-32.1037037
7/9/2021 11:00,9760,0,6428,-30.81481481
7/9/2021 11:15,9616,0,6504,-29.53333333
7/9/2021 11:30,8631,0,4656,-28.24444444
7/9/2021 11:45,9423,0,4775,-41.1037037
7/9/2021 12:00,9385,0,4130,-53.97777778
7/9/2021 12:15,9281,0,4607,-66.86666667
7/9/2021 12:30,9088,0,2559,-79.76296296
7/9/2021 12:45,8229,0,2559,-75.88148148
7/9/2021 13:00,9305,0,2848,-72.00740741
7/9/2021 13:15,10171,0,3857,-68.13333333
7/9/2021 13:30,11067,0,3641,-64.25925926
7/9/2021 13:45,11038,0,3009,-78.44444444
7/9/2021 14:00,8580,0,3440,-92.64444444
7/9/2021 14:15,9429,0,2593,-106.8666667
7/9/2021 14:30,10416,0,4230,-121.1185185
7/9/2021 14:45,9845,0,2277,-122.4296296
7/9/2021 15:00,8934,0,2805,-123.7407407
7/9/2021 15:15,9975,0,3193,-125.0592593
7/9/2021 15:30,8528,0,2817,-126.3851852
7/9/2021 15:45,9058,0,3165,-134.2
7/9/2021 16:00,8502,0,2385,-142.0222222
7/9/2021 16:15,7659,0,2363,-149.8444444
7/9/2021 16:30,8040,0,2834,-157.6666667
7/9/2021 16:45,10626,0,2283,-155.0518519
7/9/2021 17:00,9256,0,2513,-152.4148148
7/9/2021 17:15,8607,0,2332,-149.762963
7/9/2021 17:30,7589,0,1960,-147.0740741
7/9/2021 17:45,8286,0,2401,-117.1777778
7/9/2021 18:00,8338,0,2717,-87.4
7/9/2021 18:15,7638,0,2841,-57.74814815
7/9/2021 18:30,8648,0,1891,-28.20740741
7/9/2021 18:45,9051,0,2072,-24.34814815
7/9/2021 19:00,10649,0,1991,-20.4962963
7/9/2021 19:15,10092,0,2121,-16.64444444
7/9/2021 19:30,8610,0,2079,-12.8
7/9/2021 19:45,11487,0,2532,-12.79259259
7/9/2021 20:00,15603,0,4252,-12.77777778
7/9/2021 20:15,17746,0,6928,-12.75555556
7/9/2021 20:30,15599,0,3752,-12.71851852
7/9/2021 20:45,16951,0,4184,-10.77037037
7/9/2021 21:00,18931,0,4911,-8.807407407
7/9/2021 21:15,17776,0,6983,-6.807407407
7/9/2021 21:30,20348,0,3945,-4.651851852
7/9/2021 21:45,15797,0,4248,0
7/9/2021 22:00,14308,0,4669,0
7/9/2021 22:15,15075,0,7835,0
7/9/2021 22:30,12542,0,9219,0
7/9/2021 22:45,12063,0,3598,0
7/9/2021 23:00,12954,0,4496,0
7/9/2021 23:15,15643,0,6836,0
7/9/2021 23:30,15827,0,4113,0
7/9/2021 23:45,12036,0,1626,0
7/10/2021 0:00,9952,0,1490,0
7/10/2021 0:15,9847,0,1490,0
7/10/2021 0:30,6309,0,1490,0
7/10/2021 0:45,5998,0,1490,0
7/10/2021 1:00,7101,0,1991,0
7/10/2021 1:15,5572,0,1991,0
7/10/2021 1:30,5349,0,1991,0
7/10/2021 1:45,5341,0,1991,0
7/10/2021 2:00,5374,0,1991,0
7/10/2021 2:15,5404,0,1991,0
7/10/2021 2:30,5340,0,1991,0
7/10/2021 2:45,5327,0,1991,0
7/10/2021 3:00,5405,0,1991,0
7/10/2021 3:15,5382,0,1991,0
7/10/2021 3:30,5342,0,1991,0
7/10/2021 3:45,5329,0,1991,0
7/10/2021 4:00,5422,0,1991,0
7/10/2021 4:15,5366,0,1991,0
7/10/2021 4:30,5327,0,1991,0
7/10/2021 4:45,5347,0,1991,0
7/10/2021 5:00,5427,0,1991,0
7/10/2021 5:15,5350,0,1991,0
7/10/2021 5:30,5334,0,1991,0
7/10/2021 5:45,5333,0,1991,-7.8
7/10/2021 6:00,5366,0,1991,-19.24444444
7/10/2021 6:15,5256,0,1991,-28.40740741
7/10/2021 6:30,5212,0,1991,-37.11851852
7/10/2021 6:45,5236,0,1991,-45.7037037
7/10/2021 7:00,5420,0,1991,-54.22222222
7/10/2021 7:15,5459,0,1991,-62.72592593
7/10/2021 7:30,6067,0,3819,-71.22222222
7/10/2021 7:45,7135,0,5465,-90.4962963
7/10/2021 8:00,8372,0,11855,-109.8740741
7/10/2021 8:15,8283,0,8256,-129.437037
7/10/2021 8:30,8929,0,4900,-149.2518519
7/10/2021 8:45,7674,0,7333,-144.3037037
7/10/2021 9:00,11205,0,3813,-139.2518519
7/10/2021 9:15,9740,0,2136,-134.2
7/10/2021 9:30,9606,0,4143,-129.0962963
7/10/2021 9:45,10358,0,2533,-151.3037037
7/10/2021 10:00,6969,0,1621,-173.5703704
7/10/2021 10:15,7589,0,1621,-196.0148148
7/10/2021 10:30,5956,0,1621,-218.7037037
7/10/2021 10:45,5658,0,1621,-252.1777778
7/10/2021 11:00,6542,0,1897,-286.6592593
7/10/2021 11:15,6925,0,1621,-322.2074074
7/10/2021 11:30,5441,0,2160,-358.8222222
7/10/2021 11:45,4943,0,1621,-481.762963
7/10/2021 12:00,4556,0,1621,-613.3407407
7/10/2021 12:15,4067,0,1621,-744.9111111
7/10/2021 12:30,3703,0,1621,-872.3333333
7/10/2021 12:45,3608,0,2094,-884.8074074
7/10/2021 13:00,4604,0,2654,-897.2666667
7/10/2021 13:15,4710,0,1621,-909.762963
7/10/2021 13:30,3937,0,2346,-922.2740741
7/10/2021 13:45,3976,0,2231,-907.3407407
7/10/2021 14:00,4288,0,1621,-892.4888889
7/10/2021 14:15,6214,0,1621,-877.7851852
7/10/2021 14:30,6303,0,1621,-863.2148148
7/10/2021 14:45,4800,0,1621,-861.2444444
7/10/2021 15:00,5239,0,2244,-858.6888889
7/10/2021 15:15,6170,0,1621,-855.2074074
7/10/2021 15:30,4922,0,1621,-850.437037
7/10/2021 15:45,5374,0,1621,-816.8296296
7/10/2021 16:00,7395,0,1621,-782.7111111
7/10/2021 16:15,7110,0,3334,-747.9259259
7/10/2021 16:30,9408,0,3334,-712.2962963
7/10/2021 16:45,9045,0,1759,-673
7/10/2021 17:00,10838,0,2332,-632.8148148
7/10/2021 17:15,10879,0,2629,-591.6962963
7/10/2021 17:30,10614,0,2460,-549.6296296
7/10/2021 17:45,11903,0,1827,-489.037037
7/10/2021 18:00,13113,0,1827,-430.0296296
7/10/2021 18:15,13900,0,3615,-373.1185185
7/10/2021 18:30,16034,0,2382,-318.9407407
7/10/2021 18:45,13770,0,3089,-273.3481481
7/10/2021 19:00,12973,0,3173,-230.8888889
7/10/2021 19:15,13595,0,3315,-191.962963
7/10/2021 19:30,13265,0,2551,-156.5259259
7/10/2021 19:45,14078,0,2366,-130.2666667
7/10/2021 20:00,13253,0,5602,-105.8962963
7/10/2021 20:15,13095,0,2890,-83.4
7/10/2021 20:30,10192,0,6125,-62.25185185
7/10/2021 20:45,10900,0,6785,-46.65925926
7/10/2021 21:00,15552,0,4389,-31.98518519
7/10/2021 21:15,14535,0,5537,-18.44444444
7/10/2021 21:30,12809,0,8054,-4.607407407
7/10/2021 21:45,16704,0,4499,0
7/10/2021 22:00,13355,0,4423,0
7/10/2021 22:15,12433,0,9847,0
7/10/2021 22:30,14037,0,9450,0
7/10/2021 22:45,13951,0,10589,0
7/10/2021 23:00,12922,0,7730,0
7/10/2021 23:15,11355,0,5749,0
7/10/2021 23:30,11514,0,3425,0
7/10/2021 23:45,10048,0,2292,0
7/11/2021 0:00,7210,0,2292,0
7/11/2021 0:15,6058,0,2292,0
7/11/2021 0:30,5804,0,2292,0
7/11/2021 0:45,5385,0,2292,0
7/11/2021 1:00,5329,0,2984,0
7/11/2021 1:15,5387,0,2984,0
7/11/2021 1:30,5405,0,2984,0
7/11/2021 1:45,5324,0,2984,0
7/11/2021 2:00,5347,0,2984,0
7/11/2021 2:15,5393,0,2984,0
7/11/2021 2:30,5385,0,2984,0
7/11/2021 2:45,5331,0,2984,0
7/11/2021 3:00,5353,0,2984,0
7/11/2021 3:15,5405,0,2984,0
7/11/2021 3:30,5358,0,2984,0
7/11/2021 3:45,5337,0,2984,0
7/11/2021 4:00,5375,0,2984,0
7/11/2021 4:15,5388,0,2984,0
7/11/2021 4:30,5343,0,2984,0
7/11/2021 4:45,5361,0,2984,0
7/11/2021 5:00,5377,0,2984,0
7/11/2021 5:15,5360,0,2984,0
7/11/2021 5:30,5351,0,2984,0
7/11/2021 5:45,5343,0,2984,-14.99259259
7/11/2021 6:00,5326,0,2984,-14.67407407
7/11/2021 6:15,5243,0,2984,-33.14074074
7/11/2021 6:30,5233,0,2984,-46.45185185
7/11/2021 6:45,5185,0,2984,-68.38518519
7/11/2021 7:00,5126,0,2984,-91.31111111
7/11/2021 7:15,5252,0,2984,-118.1851852
7/11/2021 7:30,6065,0,6564,-149.2444444
7/11/2021 7:45,7065,0,7870,-174.2222222
7/11/2021 8:00,7106,0,8331,-195.7555556
7/11/2021 8:15,7222,0,12534,-215.162963
7/11/2021 8:30,6798,0,15154,-233.2
7/11/2021 8:45,6250,0,9428,-277.8
7/11/2021 9:00,5997,0,6153,-324.9259259
7/11/2021 9:15,5830,0,4869,-374.1185185
7/11/2021 9:30,5981,0,3680,-424.8296296
7/11/2021 9:45,5512,0,2617,-449.8444444
7/11/2021 10:00,5519,0,2831,-473.8888889
7/11/2021 10:15,5439,0,2831,-497.0666667
7/11/2021 10:30,5297,0,2702,-519.4592593
7/11/2021 10:45,5212,0,2528,-546.5185185
7/11/2021 11:00,5204,0,2528,-573.1185185
7/11/2021 11:15,5058,0,2816,-599.3481481
7/11/2021 11:30,4922,0,2775,-625.2888889
7/11/2021 11:45,4967,0,2540,-636.4592593
7/11/2021 12:00,5823,0,2394,-647.4962963
7/11/2021 12:15,5747,0,4329,-658.6148148
7/11/2021 12:30,4937,0,2857,-669.9925926
7/11/2021 12:45,5130,0,2654,-643.8074074
7/11/2021 13:00,5283,0,2654,-618.2148148
7/11/2021 13:15,5176,0,2646,-593.4888889
7/11/2021 13:30,5565,0,2565,-569.7407407
7/11/2021 13:45,6636,0,2565,-611.1333333
7/11/2021 14:00,7232,0,2565,-653.4592593
7/11/2021 14:15,5249,0,2435,-696.2444444
7/11/2021 14:30,6608,0,2351,-738.7333333
7/11/2021 14:45,8598,0,2351,-677.9407407
7/11/2021 15:00,7225,0,2654,-617.6
7/11/2021 15:15,6392,0,2397,-557.9111111
7/11/2021 15:30,6518,0,2253,-499.162963
7/11/2021 15:45,8083,0,2253,-483.3259259
7/11/2021 16:00,7208,0,2556,-467.4814815
7/11/2021 16:15,7108,0,2348,-451.5185185
7/11/2021 16:30,6984,0,2793,-435.3555556
7/11/2021 16:45,7409,0,2448,-333.9555556
7/11/2021 17:00,8407,0,2448,-241.8296296
7/11/2021 17:15,10442,0,3010,-158.237037
7/11/2021 17:30,10297,0,3313,-77.17777778
7/11/2021 17:45,9709,0,3313,-68.76296296
7/11/2021 18:00,10831,0,3115,-60.36296296
7/11/2021 18:15,12570,0,3370,-51.97037037
7/11/2021 18:30,16170,0,2734,-43.6
7/11/2021 18:45,15307,0,2931,-55.73333333
7/11/2021 19:00,14589,0,2381,-67.79259259
7/11/2021 19:15,11681,0,2213,-79.72592593
7/11/2021 19:30,13333,0,2071,-91.38518519
7/11/2021 19:45,11245,0,3099,-79.05925926
7/11/2021 20:00,13147,0,5315,-66.78518519
7/11/2021 20:15,17122,0,7487,-54.57037037
7/11/2021 20:30,22710,0,5039,-42.4
7/11/2021 20:45,15685,0,4504,-34.48888889
7/11/2021 21:00,15322,0,5668,-26.43703704
7/11/2021 21:15,14513,0,5611,-17.86666667
7/11/2021 21:30,12677,0,6144,-12.27407407
7/11/2021 21:45,11310,0,7253,0
7/11/2021 22:00,10448,0,7894,0
7/11/2021 22:15,11654,0,8128,0
7/11/2021 22:30,10892,0,6491,0
7/11/2021 22:45,12463,0,5574,0
7/11/2021 23:00,12722,0,4596,0
7/11/2021 23:15,11282,0,3486,0
7/11/2021 23:30,10239,0,3645,0
7/11/2021 23:45,11027,0,2967,0
7/12/2021 0:00,8408,0,2535,0
7/12/2021 0:15,9173,0,2535,0
7/12/2021 0:30,10082,0,2377,0
7/12/2021 0:45,7138,0,2305,0
7/12/2021 1:00,7889,0,2850,0
7/12/2021 1:15,7281,0,2850,0
7/12/2021 1:30,5542,0,2850,0
7/12/2021 1:45,5388,0,2850,0
7/12/2021 2:00,5331,0,2850,0
7/12/2021 2:15,5381,0,2850,0
7/12/2021 2:30,5356,0,2850,0
7/12/2021 2:45,5387,0,2850,0
7/12/2021 3:00,5342,0,2850,0
7/12/2021 3:15,5371,0,2850,0
7/12/2021 3:30,5365,0,2850,0
7/12/2021 3:45,5378,0,2850,0
7/12/2021 4:00,5343,0,2850,0
7/12/2021 4:15,5368,0,2850,0
7/12/2021 4:30,5378,0,2850,0
7/12/2021 4:45,5367,0,2850,0
7/12/2021 5:00,5338,0,2850,0
7/12/2021 5:15,5375,0,2850,0
7/12/2021 5:30,5395,0,2850,0
7/12/2021 5:45,5305,0,2850,-12.11851852
7/12/2021 6:00,5336,0,2850,0
7/12/2021 6:15,5387,0,2850,-12.97037037
7/12/2021 6:30,5315,0,2850,-40.36296296
7/12/2021 6:45,5139,0,2850,-65.68148148
7/12/2021 7:00,5180,0,2850,-90.22962963
7/12/2021 7:15,5361,0,2850,-114.2814815
7/12/2021 7:30,6143,0,6315,-138.0666667
7/12/2021 7:45,6787,0,9561,-180.4074074
7/12/2021 8:00,9265,0,6197,-228.2074074
7/12/2021 8:15,7749,0,15128,-282.2740741
7/12/2021 8:30,6844,0,14226,-341.8592593
7/12/2021 8:45,7309,0,7499,-388.7037037
7/12/2021 9:00,5206,0,6362,-435.3777778
7/12/2021 9:15,4702,0,3059,-481.7925926
7/12/2021 9:30,5471,0,4138,-527.8148148
7/12/2021 9:45,5189,0,4802,-577.3407407
7/12/2021 10:00,4279,0,2357,-626.5185185
7/12/2021 10:15,4162,0,2357,-675.2148148
7/12/2021 10:30,3939,0,2357,-723.3333333
7/12/2021 10:45,3641,0,2357,-759.6444444
7/12/2021 11:00,3556,0,2484,-794.9185185
7/12/2021 11:15,3448,0,2894,-829.2666667
7/12/2021 11:30,3296,0,2875,-862.8296296
7/12/2021 11:45,3139,0,3168,-902.1407407
7/12/2021 12:00,3071,0,3214,-940.9851852
7/12/2021 12:15,2919,0,2418,-979.3185185
7/12/2021 12:30,3667,0,2366,-1016.977778
7/12/2021 12:45,4276,0,2484,-1005.437037
7/12/2021 13:00,4048,0,2484,-992.9111111
7/12/2021 13:15,4298,0,2701,-979.6740741
7/12/2021 13:30,3330,0,2484,-965.9777778
7/12/2021 13:45,4449,0,2484,-825.9703704
7/12/2021 14:00,5933,0,2763,-680.2148148
7/12/2021 14:15,6256,0,2357,-535.4074074
7/12/2021 14:30,5416,0,2407,-401.5259259
7/12/2021 14:45,7170,0,2407,-455.9111111
7/12/2021 15:00,7210,0,2407,-514.1555556
7/12/2021 15:15,6600,0,4039,-574.8592593
7/12/2021 15:30,4841,0,4039,-635.1925926
7/12/2021 15:45,5575,0,3386,-641.5481481
7/12/2021 16:00,5798,0,2322,-646.362963
7/12/2021 16:15,8067,0,2734,-648.8962963
7/12/2021 16:30,9424,0,2181,-648.3777778
7/12/2021 16:45,9342,0,2181,-577.837037
7/12/2021 17:00,9652,0,2206,-507.0296296
7/12/2021 17:15,13029,0,2877,-436.4222222
7/12/2021 17:30,12849,0,2140,-367.1407407
7/12/2021 17:45,10448,0,2766,-362.2888889
7/12/2021 18:00,10755,0,2733,-354.4518519
7/12/2021 18:15,14033,0,3583,-342.4296296
7/12/2021 18:30,14624,0,3823,-324.7259259
7/12/2021 18:45,13664,0,2386,-285.3111111
7/12/2021 19:00,13502,0,2955,-246.437037
7/12/2021 19:15,11303,0,3082,-208.2148148
7/12/2021 19:30,10281,0,3837,-170.7259259
7/12/2021 19:45,11962,0,3505,-136.0740741
7/12/2021 20:00,12480,0,5896,-107.7777778
7/12/2021 20:15,15266,0,8576,-84.73333333
7/12/2021 20:30,11346,0,9714,-61.58518519
7/12/2021 20:45,9891,0,6719,-46.15555556
7/12/2021 21:00,15489,0,7176,-31.12592593
7/12/2021 21:15,13426,0,9608,-17.37037037
7/12/2021 21:30,11457,0,10377,-10.02962963
7/12/2021 21:45,14744,0,9239,0
7/12/2021 22:00,13083,0,5445,0
7/12/2021 22:15,11174,0,7208,0
7/12/2021 22:30,13495,0,8309,0
7/12/2021 22:45,14008,0,7674,0
7/12/2021 23:00,16874,0,6934,0
7/12/2021 23:15,13020,0,4997,0
7/12/2021 23:30,12911,0,5512,0
7/12/2021 23:45,12959,0,3426,0
7/13/2021 0:00,8714,0,2476,0
7/13/2021 0:15,10355,0,2476,0
7/13/2021 0:30,8097,0,2476,0
7/13/2021 0:45,6143,0,2476,0
7/13/2021 1:00,7123,0,2400,0
7/13/2021 1:15,5575,0,2400,0
7/13/2021 1:30,5338,0,2400,0
7/13/2021 1:45,5332,0,2400,0
7/13/2021 2:00,5422,0,2400,0
7/13/2021 2:15,5337,0,2400,0
7/13/2021 2:30,5354,0,2400,0
7/13/2021 2:45,5360,0,2400,0
7/13/2021 3:00,5409,0,2400,0
7/13/2021 3:15,5315,0,2400,0
7/13/2021 3:30,5375,0,2400,0
7/13/2021 3:45,5387,0,2400,0
7/13/2021 4:00,5360,0,2400,0
7/13/2021 4:15,5323,0,2400,0
7/13/2021 4:30,5415,0,2400,0
7/13/2021 4:45,5363,0,2400,0
7/13/2021 5:00,5327,0,2400,0
7/13/2021 5:15,5360,0,2400,0
7/13/2021 5:30,5412,0,2400,0
7/13/2021 5:45,5333,0,2400,-5.074074074
7/13/2021 6:00,5293,0,2400,-7.377777778
7/13/2021 6:15,5381,0,2400,-10.04444444
7/13/2021 6:30,5325,0,2400,-12.65925926
7/13/2021 6:45,5284,0,2400,-17.14814815
7/13/2021 7:00,5312,0,2400,-21.64444444
7/13/2021 7:15,5448,0,2400,-26.14814815
7/13/2021 7:30,6402,0,4249,-30.65925926
7/13/2021 7:45,7178,0,12348,-57.47407407
7/13/2021 8:00,9213,0,13493,-84.41481481
7/13/2021 8:15,8373,0,16211,-111.5111111
7/13/2021 8:30,7299,0,13046,-138.8814815
7/13/2021 8:45,10141,0,6724,-140.4222222
7/13/2021 9:00,7190,0,6986,-141.8888889
7/13/2021 9:15,8883,0,5583,-143.3185185
7/13/2021 9:30,8924,0,3484,-144.7407407
7/13/2021 9:45,7136,0,3453,-187.6296296
7/13/2021 10:00,7528,0,3922,-232.2592593
7/13/2021 10:15,5786,0,3005,-279.2740741
7/13/2021 10:30,5478,0,3005,-328.8888889
7/13/2021 10:45,5291,0,3005,-392.1111111
7/13/2021 11:00,5024,0,3005,-458.2074074
7/13/2021 11:15,5505,0,4049,-525.9851852
7/13/2021 11:30,6113,0,3102,-594.3037037
7/13/2021 11:45,6327,0,3175,-590.4518519
7/13/2021 12:00,5309,0,3005,-586.4814815
7/13/2021 12:15,4774,0,3005,-582.6888889
7/13/2021 12:30,5795,0,3005,-579.2666667
7/13/2021 12:45,5900,0,2931,-626.3407407
7/13/2021 13:00,5581,0,2804,-674.0296296
7/13/2021 13:15,6461,0,3145,-722.1555556
7/13/2021 13:30,5544,0,2688,-770.437037
7/13/2021 13:45,5625,0,4017,-818.437037
7/13/2021 14:00,5609,0,2688,-865.5555556
7/13/2021 14:15,6213,0,2873,-911.0888889
7/13/2021 14:30,6497,0,2688,-954.2814815
7/13/2021 14:45,5952,0,2688,-887.8888889
7/13/2021 15:00,5394,0,4425,-821.3851852
7/13/2021 15:15,5066,0,2852,-754.9703704
7/13/2021 15:30,6216,0,5034,-688.4814815
7/13/2021 15:45,6155,0,3045,-683.2666667
7/13/2021 16:00,6651,0,2405,-676.8148148
7/13/2021 16:15,6758,0,4026,-668.6296296
7/13/2021 16:30,6908,0,3899,-658.2148148
7/13/2021 16:45,7487,0,2869,-588.4222222
7/13/2021 17:00,9448,0,3582,-518.4296296
7/13/2021 17:15,9414,0,2696,-448.5703704
7/13/2021 17:30,9244,0,4194,-379.7851852
7/13/2021 17:45,9087,0,2358,-369.1185185
7/13/2021 18:00,10666,0,3440,-356.0740741
7/13/2021 18:15,13358,0,2267,-339.8296296
7/13/2021 18:30,14878,0,2047,-319.3333333
7/13/2021 18:45,11285,0,2047,-264.562963
7/13/2021 19:00,11547,0,2438,-213.8518519
7/13/2021 19:15,13065,0,2761,-166.4074074
7/13/2021 19:30,12271,0,2531,-119.7185185
7/13/2021 19:45,15818,0,3073,-107.3185185
7/13/2021 20:00,16812,0,2531,-94.3037037
7/13/2021 20:15,20196,0,4310,-80.11851852
7/13/2021 20:30,14734,0,3863,-63.52592593
7/13/2021 20:45,11634,0,3981,-44.77777778
7/13/2021 21:00,12198,0,8220,-26.26666667
7/13/2021 21:15,14073,0,6178,-9.333333333
7/13/2021 21:30,10259,0,5586,-11.95555556
7/13/2021 21:45,11232,0,4438,0
7/13/2021 22:00,13448,0,9669,0
7/13/2021 22:15,13008,0,4672,0
7/13/2021 22:30,12519,0,3712,0
7/13/2021 22:45,12448,0,5613,0
7/13/2021 23:00,13050,0,6363,0
7/13/2021 23:15,12151,0,3652,0
7/13/2021 23:30,10326,0,5579,0
7/13/2021 23:45,11869,0,2476,0
7/14/2021 0:00,10707,0,2665,0
7/14/2021 0:15,7420,0,2251,0
7/14/2021 0:30,7955,0,2251,0
7/14/2021 0:45,7473,0,2251,0
7/14/2021 1:00,7571,0,2573,0
7/14/2021 1:15,6121,0,2573,0
7/14/2021 1:30,6014,0,2573,0
7/14/2021 1:45,7125,0,2573,0
7/14/2021 2:00,5521,0,2573,0
7/14/2021 2:15,5362,0,2573,0
7/14/2021 2:30,5366,0,2573,0
7/14/2021 2:45,5386,0,2573,0
7/14/2021 3:00,5335,0,2573,0
7/14/2021 3:15,5373,0,2573,0
7/14/2021 3:30,5375,0,2573,0
7/14/2021 3:45,5363,0,2573,0
7/14/2021 4:00,5344,0,2573,0
7/14/2021 4:15,5387,0,2573,0
7/14/2021 4:30,5364,0,2573,0
7/14/2021 4:45,5350,0,2573,0
7/14/2021 5:00,5371,0,2573,0
7/14/2021 5:15,5372,0,2573,0
7/14/2021 5:30,5359,0,2573,0
7/14/2021 5:45,5348,0,2573,-1.281481481
7/14/2021 6:00,5382,0,2573,-2.525925926
7/14/2021 6:15,5327,0,2573,-3.814814815
7/14/2021 6:30,5365,0,2573,-5.103703704
7/14/2021 6:45,5302,0,2573,-14.62222222
7/14/2021 7:00,5327,0,2573,-24.16296296
7/14/2021 7:15,5424,0,2573,-33.74814815
7/14/2021 7:30,6319,0,5264,-43.36296296
7/14/2021 7:45,6298,0,5270,-49.2
7/14/2021 8:00,7098,0,7758,-55.03703704
7/14/2021 8:15,7957,0,11432,-60.88148148
7/14/2021 8:30,7663,0,14447,-66.73333333
7/14/2021 8:45,8999,0,6100,-65.51111111
7/14/2021 9:00,9496,0,5234,-64.27407407
7/14/2021 9:15,7746,0,10772,-63.01481481
7/14/2021 9:30,6911,0,5211,-61.74814815
7/14/2021 9:45,6900,0,7175,-98
7/14/2021 10:00,6288,0,2916,-134.4444444
7/14/2021 10:15,5952,0,3348,-171.0444444
7/14/2021 10:30,5825,0,2916,-208.0518519
7/14/2021 10:45,5438,0,3815,-303.6222222
7/14/2021 11:00,5940,0,3937,-412.3555556
7/14/2021 11:15,5580,0,3044,-530.5333333
7/14/2021 11:30,4448,0,2916,-650.2666667
7/14/2021 11:45,4760,0,3503,-556.9925926
7/14/2021 12:00,5027,0,3215,-464.8592593
7/14/2021 12:15,6069,0,2916,-380.9925926
7/14/2021 12:30,6365,0,2916,-307.0222222
7/14/2021 12:45,6035,0,2916,-407.037037
7/14/2021 13:00,5902,0,3059,-518.762963
7/14/2021 13:15,8405,0,2916,-638.7777778
7/14/2021 13:30,7879,0,3808,-760.8296296
7/14/2021 13:45,5906,0,3284,-611.1481481
7/14/2021 14:00,6674,0,2744,-468.0222222
7/14/2021 14:15,5804,0,2643,-341.1925926
7/14/2021 14:30,6822,0,2601,-230.5259259
7/14/2021 14:45,7895,0,2751,-222.0814815
7/14/2021 15:00,8465,0,2136,-213.637037
7/14/2021 15:15,8519,0,2134,-205.2074074
7/14/2021 15:30,6811,0,2398,-196.7703704
7/14/2021 15:45,6742,0,1752,-268.4444444
7/14/2021 16:00,7363,0,2043,-348.4962963
7/14/2021 16:15,7044,0,2570,-439.2740741
7/14/2021 16:30,6709,0,2754,-532.8
7/14/2021 16:45,7998,0,3415,-507.5407407
7/14/2021 17:00,8505,0,2477,-481.7259259
7/14/2021 17:15,9408,0,2182,-455.2962963
7/14/2021 17:30,10711,0,2976,-428.2074074
7/14/2021 17:45,9739,0,2144,-407.2
7/14/2021 18:00,9592,0,2469,-384.2222222
7/14/2021 18:15,14607,0,1513,-358.8074074
7/14/2021 18:30,15656,0,1976,-330.3407407
7/14/2021 18:45,14336,0,1513,-290.3777778
7/14/2021 19:00,14076,0,1961,-250.3037037
7/14/2021 19:15,11954,0,1513,-209.9925926
7/14/2021 19:30,11909,0,1843,-169.2074074
7/14/2021 19:45,14538,0,3513,-131.4962963
7/14/2021 20:00,12476,0,3052,-100.8814815
7/14/2021 20:15,14835,0,5423,-78.37037037
7/14/2021 20:30,14137,0,5613,-62.00740741
7/14/2021 20:45,14022,0,6797,-42.02222222
7/14/2021 21:00,18592,0,6870,-24.23703704
7/14/2021 21:15,19099,0,9095,-11.80740741
7/14/2021 21:30,15314,0,7421,-7.577777778
7/14/2021 21:45,19797,0,5733,0
7/14/2021 22:00,17013,0,8030,0
7/14/2021 22:15,12995,0,8164,0
7/14/2021 22:30,11987,0,6905,0
7/14/2021 22:45,14145,0,6565,0
7/14/2021 23:00,13363,0,4828,0
7/14/2021 23:15,11887,0,2409,0
7/14/2021 23:30,11711,0,2465,0
7/14/2021 23:45,9084,0,2651,0
7/15/2021 0:00,6968,0,1900,0
7/15/2021 0:15,5892,0,1900,0
7/15/2021 0:30,7374,0,1900,0
7/15/2021 0:45,6207,0,1900,0
7/15/2021 1:00,5989,0,2356,0
7/15/2021 1:15,7076,0,2356,0
7/15/2021 1:30,5550,0,2356,0
7/15/2021 1:45,5404,0,2356,0
7/15/2021 2:00,5320,0,2356,0
7/15/2021 2:15,5354,0,2356,0
7/15/2021 2:30,5411,0,2356,0
7/15/2021 2:45,5350,0,2356,0
7/15/2021 3:00,5333,0,2356,0
7/15/2021 3:15,5377,0,2356,0
7/15/2021 3:30,5409,0,2356,0
7/15/2021 3:45,5317,0,2356,0
7/15/2021 4:00,5353,0,2356,0
7/15/2021 4:15,5389,0,2356,0
7/15/2021 4:30,5384,0,2356,0
7/15/2021 4:45,5323,0,2356,0
7/15/2021 5:00,5380,0,2356,0
7/15/2021 5:15,5378,0,2356,0
7/15/2021 5:30,5352,0,2356,0
